timestamp,event,tracking_id,contractor_id,send_type,county,trade,ip,user_agent
2026-07-21 20:49:24,open,563_close_email_pasco_pool__v1,563,close,email,pasco_pool__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:29,open,565_close_email_pasco_pool__v1,565,close,email,pasco_pool__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:33,open,567_close_email_pasco_pool__v1,567,close,email,pasco_pool__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:37,open,570_close_email_pasco_solar__v0,570,close,email,pasco_solar__v0,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:39,open,571_close_email_pasco_solar__v1,571,close,email,pasco_solar__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:44,open,573_close_email_pasco_solar__v2,573,close,email,pasco_solar__v2,"66.249.90.230, 172.71.151.48","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:45,open,574_close_email_pasco_solar__v1,574,close,email,pasco_solar__v1,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:10,open,586_close_email_pasco_general_contractor__v1,586,close,email,pasco_general_contractor__v1,"66.249.90.231, 172.71.151.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:12,open,587_close_email_pasco_general_contractor__v1,587,close,email,pasco_general_contractor__v1,"66.249.90.231, 162.158.174.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:50:18,open,661_close_email_polk_general_contractor__v0,661,close,email,polk_general_contractor__v0,"66.249.90.231, 172.71.151.185","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
